feature	Actinomyces	Bifidobacterium	Corynebacterium	Rothia	Atopobium	Libanicoccus	Olsenella	Collinsella	Adlercreutzia	Eggerthella	Senegalimassilia	Slackia	f__Eggerthellaceae.g__uncultured	Bacteroides	Barnesiella	Coprobacter	Butyricimonas	Odoribacter	Paraprevotella	Prevotella_7	Prevotella_9	Alistipes	Parabacteroides	Campylobacter	Gastranaerophilales	Bilophila	Desulfovibrio	f__Desulfovibrionaceae.g__uncultured	Erysipelatoclostridium	Erysipelotrichaceae_UCG.003	Faecalitalea	Holdemanella	Holdemania	Merdibacter	Turicibacter	X.Clostridium._innocuum_group	f__Erysipelotrichaceae.g__unassigned	Enterococcus	Lacticaseibacillus	Lactobacillus	Ligilactobacillus	Limosilactobacillus	f__Lactobacillaceae.g__unassigned	Lactococcus	Streptococcus	o__Lactobacillales.f__unassigned.g__unassigned	Gemella	Staphylococcus	Christensenellaceae_R.7_group	Clostridia_UCG.014	Clostridia_vadinBB60_group	Clostridium_sensu_stricto_1	Agathobacter	Anaerostipes	Blautia	CAG.56	Coprococcus	Dorea	Eisenbergiella	Fusicatenibacter	GCA.900066575	Hungatella	Lachnoclostridium	Lachnospira	Lachnospiraceae_FCS020_group	Lachnospiraceae_ND3007_group	Lachnospiraceae_NK4A136_group	Lachnospiraceae_UCG.004	Lachnospiraceae_UCG.010	Marvinbryantia	Roseburia	Sellimonas	Tuzzerella	UC5.1.2E3	X.Eubacterium._eligens_group	X.Eubacterium._fissicatena_group	X.Eubacterium._hallii_group	X.Eubacterium._ventriosum_group	X.Eubacterium._xylanophilum_group	X.Ruminococcus._gauvreauii_group	X.Ruminococcus._gnavus_group	X.Ruminococcus._torques_group	f__Lachnospiraceae.g__unassigned	Monoglobus	Butyricicoccus	Colidextribacter	Flavonifractor	Intestinimonas	NK4A214_group	Oscillibacter	Oscillospira	UCG.002	UCG.003	UCG.005	f__Oscillospiraceae.g__unassigned	f__Oscillospiraceae.g__uncultured	Anaerotruncus	Candidatus_Soleaferrea	DTU089	Faecalibacterium	Fournierella	Incertae_Sedis	Negativibacillus	Ruminococcus	Subdoligranulum	UBA1819	X.Eubacterium._siraeum_group	f__Ruminococcaceae.g__unassigned	f__Ruminococcaceae.g__uncultured	X.Eubacterium._coprostanoligenes_group	Peptococcus	Family_XIII_AD3011_group	Family_XIII_UCG.001	Mogibacterium	X.Eubacterium._brachy_group	Parvimonas	Intestinibacter	Peptostreptococcus	Romboutsia	Acidaminococcus	Phascolarctobacterium	Megamonas	Allisonella	Dialister	Megasphaera	Veillonella	Veillonellaceae	Fusobacterium	TM7x	Methylobacterium.Methylorubrum	f__Xanthobacteraceae.g__unassigned	o__Rhodospirillales.f__uncultured.g__uncultured	Sphingobium	Sphingopyxis	Neisseria	Parasutterella	Sutterella	Escherichia.Shigella	Klebsiella	f__Enterobacteriaceae.g__unassigned	Actinobacillus	Aggregatibacter	Haemophilus	Pseudomonas	Akkermansia	Leucobacter	Cutibacterium	f__Coriobacteriales_Incertae_Sedis.g__uncultured	Dysgonomonas	Alloprevotella	Parasediminibacterium	Dielma	Vagococcus	Clostridium_sensu_stricto_5	Howardella	Tyzzerella	Pseudoflavonifractor	CAG.352	f__Peptococcaceae.g__uncultured	Asticcacaulis	Pseudochrobactrum	Burkholderia.Caballeronia.Paraburkholderia	Ralstonia	Comamonas	Aeromonas	Morganella	Proteus	Providencia	Shewanella	f__Yersiniaceae.g__unassigned	Halomonas	Dyella
run03-73	2	0	0	23	0	0	0	1148	0	0	0	0	0	6152	0	0	291	0	0	0	0	0	11	0	0	0	0	0	22	5	0	0	0	0	0	737	0	2	0	0	0	0	0	0	111	5	7	0	0	0	0	195	0	132	338	0	0	1723	0	0	0	103	524	0	0	0	0	328	0	0	2	0	612	0	0	0	0	0	0	0	529	3569	85	0	4	0	368	0	0	0	0	0	267	0	0	0	0	0	0	0	0	31	0	0	0	0	0	0	0	0	0	0	0	0	0	0	274	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	666	1808	0	21	0	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
run03-74	721	151	9	93	254	0	0	184	0	33	0	25	0	785	54	45	12	0	0	45	0	26	0	41	44	41	0	0	7	0	0	0	0	0	0	47	230	0	0	2	0	0	0	0	3626	357	883	9	0	40	0	0	4	46	744	0	0	0	0	20	25	0	62	0	0	0	0	0	2	10	12	76	87	0	0	0	11	0	0	0	317	622	627	0	2	10	9	2	0	21	9	0	0	0	0	0	2	0	0	0	88	30	49	3	121	9	0	0	0	0	0	0	0	171	0	94	0	596	0	0	0	0	0	44	185	1263	0	398	200	0	0	65	0	0	5	113	0	78	0	0	0	63	1644	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-75	0	455	0	3	0	218	0	5049	0	0	76	62	10	5016	0	0	0	0	0	0	0	0	681	0	0	0	0	0	149	0	0	0	0	38	0	234	21	62	5	190	0	5	53	0	397	0	0	0	0	0	0	119	2108	303	3216	0	211	849	0	593	16	0	189	77	124	0	0	20	11	0	81	67	0	0	0	6	215	15	0	4	131	774	989	42	26	0	62	0	4	91	0	45	38	0	0	73	0	0	23	2750	0	152	36	19	46	75	0	16	9	385	0	0	0	0	48	0	671	0	49	0	0	0	0	369	0	8	0	0	0	0	0	0	20	3	6	220	0	754	0	0	3	0	59	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0
run03-76	84	72	0	53	0	44	0	472	14	0	232	172	0	2698	1351	17	0	0	62	0	0	494	411	0	37	143	0	0	5	118	0	722	5	0	0	14	6	0	0	0	0	0	0	0	475	17	11	0	86	243	0	3	32	31	2414	0	135	389	0	163	9	0	49	19	9	84	0	38	75	3	193	0	4	0	15	0	210	0	0	72	14	1704	437	6	34	68	12	9	0	22	3	86	15	4	0	37	0	2	0	3889	0	32	0	0	79	0	0	0	3	27	0	14	0	5	0	5	42	2	0	78	243	57	0	0	4	78	0	302	6	0	0	2	0	0	0	0	331	0	0	0	0	4	348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-77	33	17	0	3	0	0	0	348	10	0	0	2	0	7296	0	0	0	0	0	0	0	3	0	0	0	0	0	0	6	650	0	0	0	4	0	13	0	0	0	0	0	0	0	0	212	13	8	0	493	0	0	0	29	78	565	0	229	2277	0	75	0	0	185	22	22	14	0	0	0	25	31	16	0	0	0	0	82	12	4	0	661	98	719	3	31	36	11	10	0	5	3	62	23	0	12	2	0	0	0	1335	0	88	29	0	435	47	0	0	8	7	0	0	0	0	0	0	4	4	0	0	3	0	0	102	0	18	0	6	2	0	0	0	20	2	0	0	703	0	889	0	0	0	26	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-78	106	304	3	53	9	0	0	709	30	0	0	0	0	8332	0	0	0	0	0	0	0	121	0	0	0	0	8	0	11	310	165	0	0	0	0	174	6	0	0	0	0	0	0	0	702	57	48	0	0	0	0	340	0	320	2545	0	0	559	0	1	0	3	582	0	0	0	0	0	164	0	2	119	11	0	0	0	0	0	0	0	2167	1681	2310	0	84	88	340	0	0	35	0	0	0	0	0	0	0	8	0	578	0	24	0	0	0	131	0	0	0	0	0	0	0	0	2	5	5	0	0	395	373	0	0	0	6	90	4	3	3	0	0	0	26	0	0	0	193	370	0	0	0	0	117	4	0	0	0	142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-79	6	865	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3176	0	12	3	3	0	0	8059	2	0	0	0	0	0	269	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	3	0	0	0	18	0	0	291	0	2664	1295	55	0	0	0	5	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	711	331	1800	0	0	0	0
run03-80	11	370	0	0	3	0	0	0	0	172	0	0	15	6514	0	316	87	0	0	0	0	961	8	0	0	0	1008	188	112	0	111	0	0	0	0	89	10	0	0	5	0	0	0	0	166	6	6	0	0	0	0	12	0	10	1797	0	396	1009	0	72	0	0	981	0	0	0	0	0	65	0	156	52	0	0	16	0	0	0	0	0	1057	1556	94	0	59	0	200	151	0	28	112	0	0	0	0	47	0	2	147	724	95	158	0	0	2526	328	0	0	0	0	0	0	0	2	0	0	397	10	10	0	315	0	0	15	6	26	0	23	0	0	0	961	2	0	0	184	0	362	0	0	0	0	44	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-82	1	231	0	7	0	0	0	2752	0	0	141	192	0	6914	2083	430	0	504	0	0	0	103	136	0	2	0	0	6	0	0	0	395	15	0	0	7	0	0	0	0	0	0	0	18	509	22	32	0	0	0	0	0	0	148	1084	0	309	690	0	61	0	0	434	10	9	0	0	5	173	6	74	0	0	0	0	0	517	10	3	0	0	929	1845	0	112	59	0	0	0	41	69	7	22	17	0	166	0	0	0	909	0	102	15	0	1717	0	0	0	0	344	0	0	0	2	0	0	4	4	24	624	194	0	0	0	0	0	0	2	0	0	0	37	42	0	4	2	1090	0	0	35	10	0	53	8	171	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-83	0	800	0	14	0	0	0	3587	0	19	138	0	0	3758	23	0	0	0	0	0	0	0	145	12	0	0	0	0	154	0	0	0	0	0	0	114	0	0	0	0	47	0	61	0	171	0	0	11	0	0	0	85	0	20	3041	0	0	230	0	38	0	0	299	0	0	0	0	29	62	0	196	0	0	0	0	0	87	0	0	262	29	120	683	0	66	0	0	0	0	0	0	0	3	0	223	0	0	0	0	1474	0	12	0	17	116	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0	0	0	0	0	152	0	13	0	0	0	0	37	0	0	13	0	47	0	0	0	0	196	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-84	96	348	3	428	7	0	0	1351	12	49	0	0	0	3584	324	0	6	35	34	0	0	478	5	169	0	141	9	0	0	515	12	0	0	0	0	17	41	0	0	0	0	0	0	3	430	88	144	0	2	0	0	0	68	156	1731	196	1528	581	9	121	0	15	364	9	6	14	14	144	215	0	1444	3	0	0	17	0	358	7	0	0	59	1868	1072	5	75	0	3	8	15	6	0	364	92	23	0	101	3	0	0	1668	0	67	3	19	780	5	0	0	4	13	0	0	3	19	0	82	8	54	6	0	0	0	0	52	2	226	0	127	0	0	0	3	28	11	51	5	521	141	0	0	8	0	74	12	8	0	0	0	0	7	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-85	0	1288	0	0	0	0	0	1647	28	0	0	0	0	1370	133	0	0	0	0	0	0	50	0	0	0	0	0	0	0	152	0	0	0	0	3	2	0	0	0	0	0	0	2	0	14	0	0	0	72	0	0	199	388	78	535	7	64	83	0	450	4	0	79	238	5	64	3	16	3	4	218	0	0	0	67	0	73	7	0	16	10	116	102	9	56	15	0	0	0	0	0	58	28	9	0	3	0	0	0	1195	0	23	0	73	397	0	0	0	0	30	0	0	0	0	0	0	29	0	215	0	0	0	0	632	0	9	0	0	0	0	0	0	0	0	0	80	0	15	0	161	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-86	15	5891	0	16	0	0	0	523	0	0	275	0	0	43	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	23	2	0	0	0	6	8	33	0	0	3282	0	2	0	0	0	0	16	14	168	1148	0	115	29	0	0	0	0	35	10	0	13	0	4	0	0	0	20	0	0	0	0	122	0	0	0	0	0	160	0	7	0	2	0	0	3	0	0	0	0	0	0	0	0	0	804	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	539	0	0	0	36	0	36	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-87	3	547	0	0	0	0	0	0	0	63	0	0	0	3118	0	129	49	0	99	0	0	53	87	0	0	29	0	3	56	0	200	0	0	0	2	52	0	3	0	0	0	0	0	0	149	3	0	0	0	0	0	49	0	22	145	0	0	465	18	0	5	3	540	0	0	0	0	0	10	0	5	11	0	0	0	3	2	34	0	0	597	898	182	0	32	3	49	102	0	31	63	0	0	0	0	0	0	2	2	2	11	15	0	8	47	12	0	0	0	0	0	0	0	0	0	0	81	0	9	1264	1046	0	0	0	0	36	0	0	0	0	0	38	2	0	0	97	197	948	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-88	0	0	0	0	0	0	0	0	0	0	0	0	0	5437	0	0	0	0	0	0	0	488	0	0	0	193	16	0	3	0	0	0	0	0	0	47	0	0	0	0	0	0	0	0	18	0	0	0	0	0	0	6	26	10	540	0	516	375	0	179	0	0	501	83	0	62	0	0	6	2	925	6	0	0	2	0	78	17	3	19	182	506	249	112	139	19	43	0	0	2	0	15	19	3	0	0	0	8	0	321	0	19	0	26	198	6	2	0	0	30	0	2	0	0	0	0	15	0	0	907	0	0	0	149	324	2	0	0	0	0	0	0	0	0	0	0	227	211	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-89	7	234	2	0	0	0	0	2046	26	16	110	0	28	4898	806	116	0	51	0	0	0	252	168	0	0	133	0	53	0	73	87	0	9	4	4	6	0	0	0	0	0	0	0	100	131	0	0	4	2	0	2	48	171	41	2138	0	7	1031	4	151	0	3	155	6	0	76	40	0	0	0	833	15	0	33	8	0	282	9	11	0	163	2008	492	11	53	12	73	10	17	42	0	398	109	2	4	46	0	0	3	1825	0	58	0	48	2257	16	0	0	1	99	0	0	0	0	0	0	187	4	38	0	506	0	9	0	0	2	0	0	0	0	0	1286	0	0	0	60	147	286	0	0	7	0	105	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-90	34	685	0	36	0	0	0	0	0	72	0	0	0	5527	288	0	44	0	0	0	0	7	0	0	0	11	0	0	2	1996	0	0	0	27	0	17	0	78	0	0	0	0	0	4	734	14	7	0	8	0	0	222	919	218	1376	0	200	210	0	816	0	0	174	143	0	376	82	0	2	0	1036	18	0	0	0	0	146	0	37	0	118	259	485	71	3	27	26	11	0	0	7	25	84	2	0	0	0	0	0	2679	0	3	13	45	497	2	0	0	14	2	0	0	0	2	0	4	94	0	780	0	0	0	0	223	0	78	0	4	0	0	0	0	0	0	2	259	0	0	0	0	0	0	199	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run03-92	85	139	0	141	7	0	0	776	3	44	0	0	0	2477	240	0	19	36	20	3	0	216	4	76	0	105	6	0	0	304	0	0	0	0	0	13	11	0	0	0	0	0	0	9	182	30	67	0	0	0	0	5	0	126	1400	128	1144	436	0	75	0	0	250	20	4	22	0	148	137	0	806	3	0	0	0	0	266	0	0	0	50	1511	820	0	30	0	13	0	8	0	3	167	77	11	0	60	0	0	0	931	0	32	6	0	541	0	0	0	6	0	0	0	16	0	0	83	10	14	0	0	0	0	0	27	0	92	0	124	0	7	0	0	19	0	14	3	351	72	0	0	0	0	18	5	20	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-52	10	914	0	4	0	0	0	2005	0	14	105	0	0	2624	0	0	32	83	0	0	0	51	128	14	0	77	0	0	0	286	33	0	0	0	5	8	0	0	0	29	0	0	0	19	51	0	0	0	47	0	0	0	6	86	3123	9	454	476	0	76	0	0	131	40	11	22	18	173	7	7	227	0	48	0	4	5	141	9	0	94	0	339	330	5	16	12	20	0	0	29	23	652	111	33	0	31	3	0	4	2317	0	44	0	0	384	13	0	0	0	152	0	0	0	0	0	4	43	10	89	261	0	0	0	259	0	0	14	17	0	0	0	11	0	0	0	23	98	27	2	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-53	63	0	0	49	0	0	11	0	27	0	0	0	0	6576	167	288	0	0	0	0	0	8	126	8	0	81	0	0	5	0	3	0	0	30	0	0	0	3	0	0	0	0	0	0	88	23	34	12	0	22	0	0	0	135	1112	0	385	4648	0	93	0	0	1447	0	0	0	61	453	0	0	37	0	29	0	0	0	330	0	0	72	1860	2335	1773	0	28	2	0	33	0	6	0	0	0	0	0	59	0	0	0	1830	357	173	60	0	1224	0	0	6	9	72	5	0	0	9	16	38	2	36	0	0	68	0	0	0	0	15	0	24	0	0	0	0	34	0	20	634	0	0	0	0	0	0	73	6	0	0	0	0	0	0	0	0	0	0	0	0	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-54	7	530	0	0	0	91	803	1465	0	0	193	32	0	4960	541	81	167	185	126	0	1591	260	520	0	0	198	1385	45	0	214	0	0	18	13	0	7	0	0	0	65	0	0	5	0	932	0	0	0	41	0	10	0	893	6	2934	0	0	0	88	0	15	4	147	0	0	0	181	0	92	0	2018	56	0	0	101	15	72	32	0	1075	0	1052	1652	0	20	20	29	113	78	56	53	430	0	173	130	98	0	6	21	5602	35	175	225	0	394	38	2	12	11	276	0	15	0	232	7	0	0	0	0	304	294	439	0	0	0	0	0	0	0	0	0	0	3	0	0	7	129	1133	0	101	0	0	6	0	0	0	0	12	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-67	0	76	0	0	0	0	0	0	0	13	0	0	0	900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28114	0	0	0	0	0	0	14	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	2	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24	0	0	0	0	0	0	43	6	0	0	604	0	221	0	0	0	11	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-68	16	1309	0	19	0	0	0	362	27	5	0	0	0	2838	0	0	0	0	0	0	0	354	81	5	0	0	0	0	0	88	0	0	2	3	15	28	0	133	0	158	0	9	0	15	1608	0	0	2	2	0	0	382	400	3598	3202	150	305	585	10	367	0	0	242	187	69	88	9	44	80	18	193	3	0	0	0	0	55	7	0	82	0	171	1377	30	75	0	14	9	0	27	11	171	0	0	0	50	0	0	0	2243	0	34	5	55	1427	7	0	8	15	80	0	0	0	0	19	0	105	3	211	636	13	0	0	141	0	174	0	6	0	0	57	0	16	2	0	182	0	831	40	2	0	0	64	3	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-69	5	98	0	0	0	0	0	0	0	297	0	0	0	9066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	181	1789	0	0	3	0	438	0	0	0	177	0	0	0	0	40	5	8	0	0	0	0	3284	0	166	5865	0	417	1165	38	0	0	62	614	95	0	0	0	146	0	0	182	35	4	0	46	0	5	0	0	0	6678	2876	3185	63	122	32	94	0	0	0	45	0	0	0	0	39	0	0	0	0	52	226	0	48	198	29	0	6	17	0	0	0	0	0	0	0	591	0	1479	0	0	0	5	215	0	50	0	0	0	0	261	0	0	0	0	0	0	0	0	0	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	0
run04-70	0	2181	0	6	0	0	0	2294	0	0	213	0	0	4200	32	31	4	10	0	0	1540	5	229	0	0	0	0	0	0	1630	0	0	0	0	0	12	0	0	0	0	0	0	0	0	52	0	3	0	0	0	0	15	1263	200	3568	41	366	1231	0	553	0	0	59	130	102	0	204	13	7	15	25	0	0	0	0	0	486	0	0	508	55	3552	543	2	52	0	8	0	0	0	0	0	25	0	0	0	0	0	0	2151	0	49	0	0	1243	0	0	0	0	4	0	0	0	0	0	0	28	0	6	295	0	0	2	683	0	19	0	265	0	0	0	0	0	0	0	0	125	0	0	515	0	0	66	0	0	0	0	0	0	1663	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-71	49	1676	0	9	10	0	16	809	42	11	0	65	42	5731	71	537	69	33	0	0	0	358	489	2	56	95	0	0	0	80	0	0	0	9	4	0	418	0	0	0	0	0	0	0	478	38	59	6	120	24	0	0	218	68	2875	111	2126	685	0	432	20	0	253	0	152	82	45	136	278	17	3145	3	0	0	0	0	346	21	43	44	0	947	922	5	135	29	4	5	175	14	16	258	67	49	4	105	0	0	3	4167	0	115	16	431	759	0	5	0	17	26	0	18	7	0	4	0	522	0	879	0	17	0	32	164	4	59	0	12	16	0	42	225	4	0	0	11	334	72	0	0	3	0	176	0	128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-72	6	2463	0	0	0	0	209	3214	0	0	84	157	273	2738	140	0	54	0	0	0	0	126	63	0	113	0	0	0	0	483	0	0	0	81	0	0	0	0	0	2	22	0	0	0	123	0	2	0	35	0	4	63	1402	884	4930	0	324	875	0	953	0	0	110	37	32	116	77	11	31	9	279	2	0	0	125	0	207	233	0	276	51	199	245	21	76	14	4	11	53	16	48	167	15	213	0	53	0	0	15	2120	0	84	14	1596	1130	0	0	0	0	224	5	10	5	0	2	0	21	0	21	446	0	0	6	118	714	12	0	0	0	0	0	190	0	0	0	46	388	56	568	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-74	17	505	0	12	0	0	0	3	0	118	0	0	0	2122	0	0	0	42	0	0	0	0	0	0	0	201	0	0	11	0	98	0	5	0	0	17	6	130	0	0	0	0	0	0	286	9	0	0	0	0	0	16	140	25	590	0	59	46	0	0	0	29	427	41	0	0	4	0	0	0	0	4	0	0	6	0	0	3	0	0	0	438	215	0	0	0	22	0	0	25	0	0	0	0	0	0	0	0	0	2879	0	21	5	0	0	20	0	0	0	10	0	0	0	3	0	2	311	87	3	0	230	0	50	0	0	116	0	5152	3	0	0	0	0	0	0	0	865	2553	39	0	0	0	391	13	589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	328	231	0	0	0	0	0
run04-75	122	271	0	45	23	0	0	0	0	0	0	0	0	5893	0	484	0	0	0	0	0	222	0	4	0	0	0	0	13	258	0	0	0	0	0	144	41	9	0	10	155	61	169	129	2672	76	45	4	0	0	0	35	178	180	2124	0	723	1208	0	901	0	329	1300	61	0	0	0	202	0	4	0	113	2	0	0	0	630	0	0	0	4386	745	329	8	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	1925	0	86	0	11	0	168	0	0	0	0	0	44	0	12	0	13	114	38	0	0	480	0	0	0	7	940	0	1615	4	0	0	0	0	0	0	461	0	1033	0	0	70	0	2474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-76	29	1001	0	11	0	0	0	1440	3	8	66	19	0	3000	148	37	12	45	0	0	0	104	137	0	18	37	99	58	4	0	0	495	0	0	216	0	0	0	0	0	0	0	0	0	594	9	18	0	9	0	0	181	1698	43	1587	22	455	186	0	110	0	0	208	86	23	16	21	4	0	23	1162	7	0	3	27	2	324	54	0	0	26	470	451	25	14	19	5	2	27	24	0	55	44	29	0	20	0	0	0	1379	0	86	2	888	519	2	0	0	0	65	0	2	0	0	4	0	77	0	876	332	76	2312	0	0	0	98	0	16	8	0	12	47	0	0	7	0	137	0	0	0	5	18	66	0	0	0	0	12	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-77	252	170	15	42	133	0	0	181	0	0	13	2	0	1034	3	4	0	0	0	0	20	3	60	0	0	10	0	0	0	64	0	3	0	0	0	26	101	2	0	0	7	0	0	0	2240	59	57	0	0	0	0	0	25	85	256	0	34	342	0	0	0	0	758	0	0	0	0	0	0	0	343	0	0	0	0	0	0	0	0	9	1473	225	47	0	6	0	0	4	0	0	0	0	0	0	0	7	0	0	0	243	0	4	0	0	108	0	0	0	0	0	12	0	0	42	3	34	0	136	1052	0	0	2	0	14	124	47	0	514	72	2	42	0	21	10	0	0	91	0	0	0	6	79	713	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run04-78	36	607	9	46	5	0	0	1030	0	0	0	4	0	5087	0	0	0	0	0	0	0	426	0	10	0	0	0	0	86	0	0	2285	0	0	8	29	0	4	0	0	0	0	0	0	384	75	31	0	0	0	0	67	445	203	2246	0	159	846	0	138	0	157	499	0	95	55	0	0	0	46	2087	157	385	0	3	0	606	16	0	0	236	5153	232	0	41	15	136	0	98	29	0	0	14	0	0	0	0	0	4	2402	0	84	0	15	1587	20	0	61	0	262	0	11	0	0	0	0	43	0	69	0	0	0	76	284	6	284	0	15	0	0	0	0	6	0	18	214	0	116	414	0	179	34	288	0	67	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0
run05-64	0	0	0	0	0	0	0	0	0	56	0	0	0	4559	0	0	0	0	0	0	0	127	0	0	283	0	0	0	0	956	39	0	0	6	0	9	0	7	0	0	0	0	0	0	454	0	0	0	4	332	0	0	3105	584	8808	0	400	122	0	1389	0	0	387	69	0	0	121	121	16	6	174	45	0	0	0	0	288	22	10	23	67	887	1500	9	14	16	0	0	0	10	23	38	0	0	0	3	4	0	0	3871	10	9	5	151	0	5	0	0	0	82	0	0	0	0	0	0	382	2	235	0	0	0	0	601	0	0	0	0	0	0	0	0	0	0	0	0	0	288	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run05-73	7	0	0	8	0	0	0	272	8	2	0	74	50	4163	252	103	42	108	54	0	0	716	202	0	150	76	445	11	6	0	0	0	7	0	0	0	0	20	6	0	0	0	0	2	250	0	7	0	106	9	0	490	680	0	1423	212	289	592	0	317	98	0	99	7	37	69	18	25	6	19	1805	19	60	4	13	0	108	166	0	48	0	182	986	8	57	80	4	6	179	0	5	345	65	141	9	134	5	3	0	1173	0	21	97	0	700	0	3	9	3	41	0	0	7	0	32	0	0	0	24	0	177	0	0	0	0	2	0	0	0	0	0	10	0	0	0	3	88	363	0	52	0	0	4	0	101	0	0	0	0	0	0	0	0	0	0	0	0	1416	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run05-75	2	171	0	0	2	0	0	1368	7	16	91	0	18	2692	454	43	0	24	0	0	0	114	63	0	0	88	0	32	0	45	39	0	0	3	7	3	0	0	0	0	0	0	0	66	58	4	0	0	0	0	0	23	195	45	2015	0	0	1008	5	122	0	3	149	7	0	75	31	0	4	0	863	14	0	28	9	0	241	10	11	0	166	1915	497	4	53	2	45	13	17	28	5	283	74	6	0	37	2	0	0	1898	0	42	0	44	2151	16	0	2	19	67	0	0	0	0	0	0	157	0	26	0	358	0	7	0	0	7	0	2	2	0	0	745	0	0	0	33	122	181	0	0	3	0	67	2	5	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
run06-192	10	134	0	11	0	0	0	0	17	43	0	0	259	5249	20	57	34	52	243	0	0	270	25	0	271	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	356	0	2	0	22	0	0	7	23	324	2735	341	92	360	0	305	7	0	333	75	28	81	39	65	2	32	276	0	3	0	124	0	771	10	0	37	0	297	334	14	89	10	20	9	138	0	0	45	52	41	14	20	0	0	0	5520	0	21	0	137	794	0	5	3	8	40	0	10	0	0	3	0	33	0	9	0	162	0	0	0	13	387	0	0	0	0	0	7	0	0	0	114	22	0	0	0	0	0	20	0	95	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
